Eyeplex Mall, Indian Embassy, Labim Mall, Kasthamandap Boutique Hotel, Lord Of The Drinks, Babar Mahal Villas, Santaneshwor Mahadev, City Centre, Arushi Boutique hotel, Nagpokhari, New Baneshwar, Swayambunath Temple, Military museum, Boudhanath Temple, Chisapani, The millionaire's club and casino, Jhamshikhel, Sherpa Mall, Garden Of Dreams, Royal Empire Boutique Hotel, Jamal, NewRoad, Naxal, Kamalpokhari, Thamel Market, Birendra Park, Bhaktapur Durbar Square, Durbar Square Patan, Kalikasthan Temple, Mahadevsthan Temple, Club Déjà vu, Tu Teaching Hospital, Nilbarahi, Kashmeeree jama masjid, Buddhanilkantha, Naya bus park, Narayanhiti palace museum, Chovar, British Embassy, Godawari, Purple Haze RockBar, Kathmandu Durbar Square, Bhasmashur Danda, Pilot Baba Ashram, Tribhuvan Internation Airport, Nagdaha, Om Hospital, RaniPokhari, Embassy of Japan, Royal Nepal Golf Course, Shankhadhar Park, SiddhaPokhari, National history Museum, Casino Mahjong, Bhadrakali Temple, Chandragiri Temple, Lazimpat, Casino Royale, Kasthamandap, Aviation Museum, Dharhara, Ason, Kathmandu Funpark, The last resort,,,,,,,,,,
Tribhuvan Internation Airport, Bhasmashur Danda, Kapan Gumba, Kathmandu Durbar Square, Taudaha, Chovar, Durbar Square Patan, Nepal police hospital, Lord Of The Drinks, Civil Service Hospital, Maitidevi Temple, Kasthamandap Boutique Hotel, Kathmandu Funpark, Nagpokhari, Daman, Club Platinium, Military museum, Jhamshikhel, Ason, Sankha Park, Babar Mahal Villas, Kathmandu Boutique Hotel, Maya Manor Boutique Hotel, Aviation Museum, Central Zoo, Purple Haze RockBar, Casino Royale, Dharhara, Tu Teaching Hospital, Nepal mediciti Hospital, Embassy of Switzerland, Bhadrakali Temple, Chandragiri Temple, Chandragiri hills, New Baneshwar, Nilbarahi, Whoopee land amusement park, Casino Mahjong, Mahadevsthan Temple, Kathmandu Fun Valley, National history Museum, Shankhadhar Park, NewRoad, Embassy of Japan, Champadevi, Suryabinayak Ganesh Temple, Om Hospital, Embassy of Germany, Krishna Mandir, Lazimpat, Narayanhiti palace museum, Fulchowki, National museum, The last resort, Trisara, Sukute Beach, Bhaktapur Durbar Square, The millionaire's club and casino, Royal Nepal Golf Course, Birendra Park, Labim Mall, Buddhanilkantha, Jamal, SiddhaPokhari, Naxal, Durbarmarg, Freak street, 1Durbar Mall, Jawlakhel, Eyeplex Mall, Kashmeeree jama masjid,,,
Ghantaghar, City Centre, Fulchowki, Nepal mediciti Hospital, The last resort, Royal Nepal Golf Course, Naxal, Durbar Square Patan, Arushi Boutique hotel, Nagarkot, Changunarayan Temple, Narayanhiti palace museum, NewRoad, Embassy of Japan, Kathmandu Boutique Hotel, Jame Masjid, Casino Mahjong, Buddhanilkantha, Dhulikhel Zipline, Aviation Museum, Daman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birendra Park, Chandragiri hills, Embassy of Switzerland, Nepal police hospital, Godawari, Tu Teaching Hospital, Kasthamandap Boutique Hotel, Narayanhiti palace museum, NewRoad, Chovar, Chisapani, Santaneshwor Mahadev, Ratnapark, Lazimpat, Naxal, Kalikasthan Temple, Nepal Pavillion Inn, Embassy of Germany, Kapan Gumba, Sherpa Mall, Club Déjà vu, Club Platinium, Pashupatinath Temple, The millionaire's club and casino, Nagarkot, Aviation Museum, Suryabinayak Ganesh Temple, National museum, Kashmeeree jama masjid, Daman, Jamal, Kathmandu Funpark, RaniPokhari, Boudhanath Temple, Kathmandu Fun Valley, Dharhara, British Embassy, Embassy of Japan, Central Zoo, Kathmandu Boutique Hotel, Casino Royale, The last resort, Arushi Boutique hotel, Kamalpokhari, Fulchowki, Swayambunath Temple, Bhadrakali Temple, Durbar Square Patan, Purple Haze RockBar, Eyeplex Mall, National history Museum, SiddhaPokhari, 1Durbar Mall, Thamel Market, Indian Embassy, Royal Empire Boutique Hotel, Kathmandu Durbar Square, Garden Of Dreams, Kamladi Ganeshthan Temple, Jame Masjid, Dhulikhel Zipline, Durbarmarg, Royal Nepal Golf Course,,,,,,,,,,,
Nagarkot, Chandragiri hills, Narayanhiti palace museum, Casino Mahjong, Taudaha, Boudhanath Temple, Kathmandu Fun Valley, Dhulikhel Zipline, Fulchowki, Bhadrakali Temple, Sherpa Mall, Shivapuri, British Embassy, 1Durbar Mall, Club Déjà vu, Suryabinayak Ganesh Temple, Kapan Gumba, Nepal police hospital, National history Museum, Lazimpat, Jawlakhel, Ason, Jame Masjid, Nilbarahi, Civil Service Hospital, Royal Nepal Golf Course, Daman, Tu Teaching Hospital, Kathmandu Boutique Hotel, Royal Empire Boutique Hotel, Labim Mall, Freak street, Embassy of Germany, Godawari, Kashmeeree jama masjid, SiddhaPokhari, Club Platinium, Arushi Boutique hotel, Krishna Mandir, Casino Royale, Shankhadhar Park, Purple Haze RockBar, Champadevi, Tribhuvan Park, Chisapani, City Centre, Central Zoo, Santaneshwor Mahadev, Ghantaghar, Durbarmarg, Embassy of Japan, Bhasmashur Danda, Om Hospital, Thamel Market, Maya Manor Boutique Hotel, NewRoad, Civil Mall, Lainchour, Kalikasthan Temple, Chovar, Bhaktapur Durbar Square, Nagpokhari, Embassy of Switzerland,,,,,,,,,,,
Durbar Square Patan, Embassy of Switzerland, Arushi Boutique hotel, Sherpa Mall, US embassy, Civil Mall, SiddhaPokhari, Durbarmarg, Whoopee land amusement park, Chovar, British Embassy, Casino Royale, Kasthamandap Boutique Hotel, NewRoad, Central Zoo, Nagpokhari, The millionaire's club and casino, Ason, Shankhadhar Park, Tu Teaching Hospital, Jame Masjid, Birendra Park, Chisapani, Champadevi, Krishna Mandir, Aviation Museum, Babar Mahal Villas, Buddhanilkantha, Tribhuvan Internation Airport, Nagdaha, Kathmandu Fun Valley, Royal Empire Boutique Hotel, Bhadrakali Temple, Military museum, Naxal, Kathmandu Boutique Hotel, Kathmandu Funpark, Freak street, Nagarkot, Nepal mediciti Hospital, Bhaktapur Durbar Square, Bajrabarahi, Jhamshikhel, Om Hospital, Suryabinayak Ganesh Temple, Mahadevsthan Temple, Naya bus park, Garden Of Dreams, Pashupatinath Temple, 1Durbar Mall, Kamalpokhari, Thamel Market, Jamal, Club Déjà vu, Labim Mall, Club Platinium, Dhulikhel Zipline, Sukute Beach, Eyeplex Mall, Royal Nepal Golf Course, Godawari, Kathmandu Durbar Square, Indian Embassy, The last resort, National museum,,,,,,,,,
Naya bus park, Ratnapark, Royal Nepal Golf Course, Maitidevi Temple, Champadevi, Lazimpat, Ason, Kamladi Ganeshthan Temple, British Embassy, Dharhara, Durbar Square Patan, Nagdaha, Godawari, Nepal mediciti Hospital, Embassy of Switzerland, Casino place, Purple Haze RockBar, Thamel Market, Arushi Boutique hotel, Nepal Pavillion Inn, Bajrabarahi, Buddhanilkantha, Nagarkot, Sankha Park, Kathmandu Durbar Square, 1Durbar Mall, Club Platinium, New Baneshwar, Tu Teaching Hospital, Civil Service Hospital, RaniPokhari, Birendra Park, Labim Mall, Nilbarahi, Embassy of Germany, Bhadrakali Temple, Kathmandu Funpark, Whoopee land amusement park, Military museum, Changunarayan Temple, Bhasmashur Danda, Dhulikhel Zipline, Narayanhiti palace museum, National history Museum, Mahadevsthan Temple, Pashupatinath Temple, Bhaktapur Durbar Square, Civil Mall, Embassy of Japan, Kasthamandap, Swayambunath Temple, Tribhuvan Park, Jhamshikhel, Lainchour, Suryabinayak Ganesh Temple, Trisara, Gokarna Golf Course, Ghantaghar, NewRoad, Om Hospital, Kashmeeree jama masjid, Jawlakhel,,,,,,,,,,,,
Mahadevsthan Temple, Pashupatinath Temple, Kathmandu Durbar Square, Shivapuri, Santaneshwor Mahadev, National history Museum, Swayambunath Temple, Ratnapark, Jamal, Om Hospital, Tribhuvan Internation Airport, Sankha Park, Indian Embassy, Sukute Beach, Whoopee land amusement park, Naxal, Fulchowki, Shankhadhar Park, Casino place, Champadevi, Naya bus park, Babar Mahal Villas, Ghantaghar, Chandragiri Temple, Eyeplex Mall, Godawari, Bhadrakali Temple, Lord Of The Drinks, Kamalpokhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trisara, SiddhaPokhari, Ghantaghar, Aviation Museum, Freak street, Pashupatinath Temple, Casino Mahjong, Kapan Gumba, Royal Empire Boutique Hotel, Maya Manor Boutique Hotel, Shankhadhar Park, National history Museum, Maitidevi Temple, Chandragiri hills, Durbarmarg, Birendra Park, Shivapuri, Lazimpat, Durbar Square Patan, Club Platinium, Santaneshwor Mahadev, The last resort, Boudhanath Temple, Changunarayan Temple, Tu Teaching Hospital, Bhasmashur Danda, Ratnapark, Indian Embassy, Sukute Beach, Kamalpokhari, Chandragiri Temple, 1Durbar Mall, Kathmandu Funpark, Jawlakhel, Nagdaha, Kathmandu Fun Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dhulikhel Zipline, Naxal, Civil Service Hospital, Boudhanath Temple, Freak street, Military museum, Kathmandu Boutique Hotel, Durbar Square Patan, Nilbarahi, Kasthamandap, Chandragiri Temple, Gokarna Golf Course, Champadevi, Garden Of Dreams, Kathmandu Funpark, Changunarayan Temple, Krishna Mandir, Dharhara, Nepal mediciti Hospital, Trisara, Pilot Baba Ashram, RaniPokhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bajrabarahi, Embassy of Germany, Ratnapark, Purple Haze RockBar, Shankhadhar Park, National museum, Kashmeeree jama masjid, City Centre, Jamal, Om Hospital, Naxal, Bhaktapur Durbar Square, Jame Masjid, Kamalpokhari, Buddhanilkantha, Babar Mahal Villas, Aviation Museum, Nepal police hospital, Ason, The last resort, Nagpokhari, Ghantaghar, Durbar Square Patan, Narayanhiti palace museum, 1Durbar Mall, Nagdaha, Champadevi, Embassy of Japan, Lord Of The Drinks, Trisara, Krishna Mandir, Club Platinium, Indian Embassy, Kapan Gumba, New Baneshwar, British Embassy, Durbarmarg, Dhulikhel Zipline, Casino Royale, Embassy of Switzerland, Club Déjà vu, Mahadevsthan Temple, Pilot Baba Ashram, Maya Manor Boutique Hotel, Eyeplex Mall, Fulchowki, Kamladi Ganeshthan Temple, Civil Mall, Tu Teaching Hospital, Gokarna Golf Course, Boudhanath Temple, Freak street, Santaneshwor Mahadev, Royal Nepal Golf Course, Nepal Pavillion Inn, Thamel Market, Garden Of Dreams, Military museum, RaniPokhari, Arushi Boutique hotel, Kasthamandap, Casino place, SiddhaPokhari,,,,,,,,,,,
Tribhuvan Internation Airport, Kathmandu Fun Valley, Om Hospital, Durbar Square Patan, Garden Of Dreams, Daman, Whoopee land amusement park, Krishna Mandir, Casino Royale, Sherpa Mall, Godawari, City Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tribhuvan Internation Airport, Sukute Beach, US embassy, Civil Service Hospital, Babar Mahal Villas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chisapani, Santaneshwor Mahadev, 1Durbar Mall, Durbar Square Patan, Maya Manor Boutique Hotel, Ghantaghar, Whoopee land amusement park, Garden Of Dreams, Swayambunath Temple, Chandragiri Temple, Sukute Beach, Jamal, New Baneshwar, Jame Masjid, Tribhuvan Internation Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kashmeeree jama masjid, Kalikasthan Temple, Pilot Baba Ashram, Whoopee land amusement park, Eyeplex Mall, Shivapuri, Babar Mahal Villas, Lord Of The Drinks, Aviation Museum, Bajrabarahi, Daman, SiddhaPokhari, Royal Nepal Golf Course, Central Zoo, Bhaktapur Durbar Square, Kapan Gumba, Changunarayan Temple, Tribhuvan Internation Airport, Bhadrakali Temple, Birendra Park, Chisapani, Kamladi Ganeshthan Temple, Kathmandu Fun Valley, Nepal mediciti Hospital, Pashupatinath Temple, Military museum, Narayanhiti palace museum, Club Platinium, Casino place, Sukute Beach, Purple Haze RockBar, Maitidevi Temple, Jhamshikhel, Royal Empire Boutique Hotel, US embassy, Embassy of Japan, Civil Service Hospital, Freak street, British Embassy, Lazimpat, Casino Royale, National history Museum, Ratnapark, Jawlakhel, The last resort, Chandragiri hills, Embassy of Switzerland, Tribhuvan Park, Fulchowki, Naxal, Nepal Pavillion Inn, The millionaire's club and casino, Godawari, Kamalpokhari, Garden Of Dreams, Arushi Boutique hotel, New Baneshwar, Indian Embassy, Swayambunath Temple, Buddhanilkantha, Sherpa Mall, Lainchour, Boudhanath Temple,,,,,,,,,,,
Casino Royale, Pilot Baba Ashram, Chisapani, Bhaktapur Durbar Square, Tribhuvan Park, Kamalpokhari, Ghantaghar, Nepal mediciti Hospital, Ratnapark, Lord Of The Drinks, National history Museum, Nepal Pavillion Inn, Bhadrakali Temple, Arushi Boutique hotel, Om Hospital, Kathmandu Boutique Hotel, Kathmandu Durbar Square, Embassy of Germany, Tu Teaching Hospital, Tribhuvan Internation Airport, RaniPokhari, Kathmandu Funpark, British Embassy, Fulchowki, Chandragiri hills, Suryabinayak Ganesh Temple, Nagpokhari, Babar Mahal Villas, Lainchour, Kasthamandap Boutique Hotel, Civil Mall, New Baneshwar, The last resort, Bhasmashur Danda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Empire Boutique Hotel, NewRoad, Kasthamandap Boutique Hotel, Kamladi Ganeshthan Temple, Sankha Park, Eyeplex Mall, Suryabinayak Ganesh Temple, Bhasmashur Danda, Narayanhiti palace museum, New Baneshwar, Bhaktapur Durbar Square, Durbarmarg, Jawlakhel, Kalikasthan Temple, Jhamshikhel, British Embassy, Sherpa Mall, Kathmandu Durbar Square, Maitidevi Temple, Nepal mediciti Hospital, Nepal Pavillion Inn, Lazimpat, Kathmandu Funpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalikasthan Temple, Chovar, Narayanhiti palace museum, NewRoad, Nagpokhari, Civil Service Hospital, National history Museum, Bhasmashur Danda, Central Zoo, Krishna Mandir, Maya Manor Boutique Hotel, 1Durbar Mall, Kasthamandap Boutique Hotel, Nilbarahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Empire Boutique Hotel, Royal Nepal Golf Course, The last resort, Central Zoo, City Centre, Thamel Market, Civil Service Hospital, Nepal police hospital, British Embassy, Purple Haze RockBar, Kamladi Ganeshthan Temple, Casino Royale, Chovar, Tribhuvan Internation Airport, The millionaire's club and casino, Club Déjà vu, Lainchour, Kalikasthan Temple, Jame Masjid, Kasthamandap, Shivapuri, RaniPokhari, Durbarmarg, Buddhanilkantha, Lazimpat, Ason, Durbar Square Patan, SiddhaPokhari, Sherpa Mall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhaktapur Durbar Square, Nepal police hospital, The millionaire's club and casino, British Embassy, Jamal, Durbarmarg, Swayambunath Temple, Nagpokhari, Lazimpat, Ratnapark, Boudhanath Temple, Kathmandu Funpark, Buddhanilkantha, Tribhuvan Park, Embassy of Switzerland, Nagarkot, Maya Manor Boutique Hotel, Ghantaghar, Shivapuri, Kalikasthan Temple, Mahadevsthan Temple, Freak street, Kasthamandap Boutique Hotel, 1Durbar Mall, Sankha Park, Bajrabarahi, Suryabinayak Ganesh Temple, Chandragiri Temple, Maitidevi Temple, RaniPokhari, Whoopee land amusement park, National museum, Embassy of Japan, Thamel Market, Taudaha, Jhamshikhel, Bhadrakali Temple, Changunarayan Temple, Fulchowki, Kathmandu Durbar Square, Eyeplex Mall, Kapan Gumba, Narayanhiti palace museum, Aviation Museum, Embassy of Germany, The last resort, Lord Of The Drinks, Garden Of Dreams, Pashupatinath Temple, Casino Royale, Nepal mediciti Hospital, Krishna Mandir, Om Hospital, Indian Embassy, Club Déjà vu, SiddhaPokhari, Club Platinium, Daman, Gokarna Golf Course,,,,,,,,,,,,,,,
Santaneshwor Mahadev, Casino Mahjong, Swayambunath Temple, Birendra Park, Nepal police hospital, Buddhanilkantha, Kashmeeree jama masjid, Chisapani, Naxal, Bhasmashur Danda, Casino Royale, Nepal Pavillion Inn, Eyeplex Mall, Taudaha, Bhaktapur Durbar Square, Changunarayan Temple, Nagarkot, British Embassy, 1Durbar Mall, Dhulikhel Zipline, Maitidevi Temple, Nilbarahi, NewRoad, Nagdaha, Mahadevsthan Temple, RaniPokhari, Pashupatinath Temple, Embassy of Switzerland, Kapan Gumba, Kamalpokhari, Lainchour, Chandragiri Temple, Casino place, Thamel Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dharhara, Om Hospital, Shivapuri, Jame Masjid, Durbarmarg, Ratnapark, New Baneshwar, Kathmandu Funpark, Nilbarahi, National museum, Kamladi Ganeshthan Temple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buddhanilkantha, Jawlakhel, New Baneshwar, Purple Haze RockBar, Swayambunath Temple, Casino place, Taudaha, Shankhadhar Park, Dhulikhel Zipline, Eyeplex Mall, Kasthamandap Boutique Hotel, Sukute Beach, Fulchowki, Naya bus park, Nagdaha, Club Déjà vu, Kalikasthan Temple, The last resort, Whoopee land amusement park, Royal Empire Boutique Hotel, The millionaire's club and casino, City Centre, Trisara, Gokarna Golf Course, Mahadevsthan Temple, Tribhuvan Park, Kamladi Ganeshthan Temple, Jamal, Sankha Park, Thamel Market, Kashmeeree jama masjid, Bhaktapur Durbar Square, Godawari, Maya Manor Boutique Hotel, Durbarmarg, 1Durbar Mall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lord Of The Drinks, Whoopee land amusement park, US embassy, Nepal mediciti Hospital, Maya Manor Boutique Hotel, Nepal Pavillion Inn, Sukute Beach, Royal Empire Boutique Hotel, Naya bus park, Mahadevsthan Temple, Babar Mahal Villas, Naxal, Chandragiri hills, Kasthamandap, Freak street, Om Hospital, Durbar Square Patan, Bajrabarahi, Purple Haze RockBar, Chandragiri Temple, Jame Masjid, Kathmandu Durbar Square, Bhasmashur Danda, Champadevi, Garden Of Dreams, Tu Teaching Hospital, Pashupatinath Temple, Dharhara, Sankha Park, Kathmandu Boutique Hotel, The millionaire's club and casino, Central Zoo, Sherpa Mall, Civil Mall, Nagdaha, NewRoad, Indian Embassy, Changunarayan Temple, Ason, Bhadrakali Temple, Nagpokhari, Eyeplex Mall, Taudaha, Jawlakhel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jame Masjid, Birendra Park, SiddhaPokhari, Suryabinayak Ganesh Temple, Godawari, Club Déjà vu, Eyeplex Mall, Civil Mall, Kasthamandap Boutique Hotel, Om Hospital, Bhadrakali Temple, Dhulikhel Zipline, Chovar, Kashmeeree jama masjid, Bajrabarahi, Lord Of The Drinks, Bhaktapur Durbar Square, Babar Mahal Villas, Casino Mahjong, Krishna Mandir, Tribhuvan Internation Airport, Sukute Beach, Lazimpat, Durbar Square Patan, Taudaha, Chandragiri Temple, The last resort, Sherpa Mall, Sankha Park, Ason, Embassy of Switzerland, Daman, Maitidevi Temple, Nepal police hospital, Kathmandu Fun Valley, Garden Of Dreams, Ratnapark, National museum, Arushi Boutique hotel, Nagpokhari, Chandragiri hills, Changunarayan Temple, Kathmandu Durbar Square, Casino place, Pashupatinath Temple, Ghantaghar, Nagarkot, Naxal, Lainchour, Labim Mall, Fulchowki, Kamladi Ganeshthan Temple, Mahadevsthan Temple, New Baneshwar, Kathmandu Boutique Hotel, Bhasmashur Danda, Gokarna Golf Course, Club Platinium, Whoopee land amusement park, Embassy of Germany, Pilot Baba Ashram, NewRoad, Jawlakhel, Buddhanilkantha,,,,,,,,,,
Ason, Casino place, British Embassy, Champadevi, Sukute Beach, Tu Teaching Hospital, Daman, Mahadevsthan Temple, Embassy of Switzerland, Chovar, NewRoad, Thamel Market, Pilot Baba Ashram, Jhamshikhel, Babar Mahal Villas, Lainchour, Club Platinium, RaniPokhari, National museum, Embassy of Germany, Kathmandu Durbar Square, Chisapani, The millionaire's club and casino, Krishna Mandir, Military museum, Swayambunath Temple, Buddhanilkantha, Whoopee land amusement park, Boudhanath Temple, Central Zoo, Narayanhiti palace museum, The last resort, Lazimpat, Trisara, Eyeplex Mall, Casino Mahjong, Fulchowki, Ratnapark, Nepal police hospital, Kamladi Ganeshthan Temple, SiddhaPokhari, City Centre, Sherpa Mall, Royal Empire Boutique Hotel, Gokarna Golf Course, Changunarayan Temple, Royal Nepal Golf Course, Sankha Park, New Baneshwar, 1Durbar Mall, Naxal, Shankhadhar Park, Kamalpokhari,,,,,,,,,,,,,,,,,,,,,
New Baneshwar, Casino place, Kamalpokhari, Naya bus park, US embassy, Kashmeeree jama masjid, Bhaktapur Durbar Square, Jame Masjid, Garden Of Dreams, National museum, Labim Mall, NewRoad, Changunarayan Temple, Indian Embassy, Bhasmashur Danda, Jamal, Casino Mahjong, Kasthamandap, City Centre, Krishna Mandir, Godawari, Swayambunath Temple, Club Platinium, Ason, Casino Royale, Daman, Sukute Beach, Kamladi Ganeshthan Temple, Maitidevi Temple, Sherpa Mall, Freak street, Pilot Baba Ashram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhadrakali Temple, Pilot Baba Ashram, Nepal mediciti Hospital, Labim Mall, Royal Empire Boutique Hotel, SiddhaPokhari, Ratnapark, Kathmandu Fun Valley, Aviation Museum, Kathmandu Funpark, National museum, Boudhanath Temple, Civil Service Hospital, Civil Mall, Nepal police hospital, Embassy of Switzerland, Kasthamandap, Lord Of The Drinks, Military museum, Kalikasthan Temple, Maya Manor Boutique Hotel, Buddhanilkantha, Krishna Mandir, Daman, Freak street, Chisapani, Shankhadhar Park, Tribhuvan Park, Eyeplex Mall, Chovar, Kashmeeree jama masjid, Chandragiri hills, Jame Masjid, Naya bus park, Arushi Boutique hotel, Embassy of Japan, Bhaktapur Durbar Square, Babar Mahal Villas, Kapan Gumba, Trisara, Tribhuvan Internation Airport, Club Platinium, Gokarna Golf Course, Jawlakhel, Nagpokhari, National history Museum, British Embassy, Sukute Beach, Fulchowki, Jamal,,,,,,,,,,,,,,,,,,,,,,,,
Taudaha, Casino Royale, Birendra Park, Ghantaghar, Nepal mediciti Hospital, Nagpokhari, Kalikasthan Temple, Bhadrakali Temple, The last resort, Nepal police hospital, Champadevi, Kathmandu Durbar Square, Whoopee land amusement park, Thamel Market, Civil Service Hospital, Garden Of Dreams, Chandragiri hills, Godawari, Dhulikhel Zipline, Casino Mahjong, Casino place, Tu Teaching Hospital, Bhaktapur Durbar Square, Changunarayan Temple, Kapan Gumba, Royal Nepal Golf Course, Chovar, National museum, Chandragiri Temple, Jhamshikhel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Labim Mall, Santaneshwor Mahadev, Nepal mediciti Hospital, Bajrabarahi, Central Zoo, Nepal Pavillion Inn, Pilot Baba Ashram, Royal Empire Boutique Hotel, The millionaire's club and casino, Krishna Mandir, Mahadevsthan Temple, National museum, Jame Masjid, Babar Mahal Villas, Gokarna Golf Course, Lazimpat, The last resort, 1Durbar Mall, Sherpa Mall, Embassy of Germany, Nagdaha, Chisapani, Shankhadhar Park, Maya Manor Boutique Hotel, Narayanhiti palace museum, Kathmandu Durbar Square, Club Platinium, Bhasmashur Danda, Fulchowki, Embassy of Japan, Pashupatinath Temple, US embassy, Nepal police hospital, Boudhanath Temple, Jawlakhel, Suryabinayak Ganesh Temple, Dhulikhel Zipline, Aviation Museum, Trisara, Godawari, Nagpokhari, Chandragiri hills, Civil Service Hospital, Swayambunath Temple, Kathmandu Funpark, Sukute Beach, Bhadrakali Temple, Lord Of The Drinks, Kashmeeree jama masjid, Arushi Boutique hotel, Kathmandu Fun Valley, Daman, Tu Teaching Hospital, Taudaha, Lainchour,,,,,,,,,,,,,,,,,,,
Kathmandu Durbar Square, Casino Royale, Central Zoo, Club Déjà vu, Garden Of Dreams, Nepal police hospital, Durbarmarg, Gokarna Golf Course, Birendra Park, Lainchour, Changunarayan Temple, Nilbarahi, Kapan Gumba, The millionaire's club and casino, Shankhadhar Park, Narayanhiti palace museum, Jawlakhel, Casino Mahjong, Boudhanath Temple, Purple Haze RockBar, Nepal Pavillion Inn, Babar Mahal Villas, Sankha Park, Indian Embassy, NewRoad, Bhadrakali Temple, Jhamshikhel, Daman, Dharhara, Kasthamandap, Kathmandu Funpark, Chandragiri hills, Nepal mediciti Hospital, Arushi Boutique hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
